StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
Washington,High blood pressure among adults,31.05128205128205,20.3,46.5,199635.53846153847
Washington,High cholesterol among adults who have ever been screened,31.84230769230769,22.8,47.3,199635.53846153847
Washington,Housing insecurity in the past 12 months among adults,11.102564102564102,4.7,19.1,199635.53846153847
Washington,Independent living disability among adults,8.314102564102564,4.6,12.2,199635.53846153847
Washington,Lack of reliable transportation in the past 12 months among adults,8.175641025641026,4.0,13.8,199635.53846153847
Washington,Lack of social and emotional support among adults,27.665384615384617,17.4,36.0,199635.53846153847
Washington,Mammography use among women aged 50-74 years,71.08461538461539,53.0,82.1,199635.53846153847
Washington,Mobility disability among adults,13.361538461538462,7.3,22.7,199635.53846153847
Washington,No leisure-time physical activity among adults,20.087179487179487,12.1,32.2,199635.53846153847
Washington,Obesity among adults,34.59615384615385,20.8,47.2,199635.53846153847
Washington,Received food stamps in the past 12 months among adults,13.523076923076923,6.1,24.4,199635.53846153847
Washington,Self-care disability among adults,3.7961538461538464,2.0,6.5,199635.53846153847
Washington,Short sleep duration among adults,32.17179487179487,22.1,45.4,199635.53846153847
Washington,Stroke among adults,3.5012820512820517,2.1,6.2,199635.53846153847
Washington,Taking medicine to control high blood pressure among adults with high blood pressure,62.85897435897436,44.7,83.5,199635.53846153847
Washington,Utility services shut-off threat in the past 12 months among adults,6.073076923076923,2.7,10.3,199635.53846153847
Washington,Vision disability among adults,5.214102564102564,3.1,9.6,199635.53846153847
Washington,Visited dentist or dental clinic in the past year among adults,62.930769230769236,49.3,73.7,199635.53846153847
Washington,Visits to doctor for routine checkup within the past year among adults,68.39871794871796,59.3,78.0,199635.53846153847
West Virginia,All teeth lost among adults aged >=65 years,21.669090909090908,8.9,40.3,32275.563636363637
West Virginia,Any disability among adults,40.45272727272727,27.0,56.5,32275.563636363637
West Virginia,Arthritis among adults,36.18636363636364,23.6,48.3,32275.563636363637
West Virginia,Binge drinking among adults,15.647272727272728,9.3,22.8,32275.563636363637
West Virginia,Cancer (non-skin) or melanoma among adults,9.000909090909092,6.1,13.6,32275.563636363637
West Virginia,Cholesterol screening among adults,85.3609090909091,76.9,91.3,32275.563636363637
West Virginia,Chronic obstructive pulmonary disease among adults,11.82,6.5,19.9,32275.563636363637
West Virginia,Cognitive disability among adults,19.817272727272726,13.1,28.1,32275.563636363637
West Virginia,Colorectal cancer screening among adults aged 45–75 years,62.56545454545454,46.2,76.8,32275.563636363637
West Virginia,Coronary heart disease among adults,8.97181818181818,5.5,14.9,32275.563636363637
West Virginia,Current asthma among adults,12.363636363636363,9.8,15.3,32275.563636363637
West Virginia,Current cigarette smoking among adults,22.080000000000002,13.2,31.2,32275.563636363637
West Virginia,Current lack of health insurance among adults aged 18-64 years,7.6445454545454545,3.5,15.2,32275.563636363637
West Virginia,Depression among adults,28.662727272727274,20.8,38.1,32275.563636363637
West Virginia,Diagnosed diabetes among adults,14.962727272727273,9.5,25.6,32275.563636363637
West Virginia,Fair or poor self-rated health status among adults,25.84181818181818,16.1,40.4,32275.563636363637
West Virginia,Feeling socially isolated among adults,32.63545454545454,24.5,43.2,32275.563636363637
West Virginia,Food insecurity in the past 12 months among adults,15.697272727272727,8.9,29.4,32275.563636363637
West Virginia,Frequent mental distress among adults,21.888181818181817,16.2,28.5,32275.563636363637
West Virginia,Frequent physical distress among adults,17.680909090909093,11.7,26.5,32275.563636363637
West Virginia,Hearing disability among adults,9.06181818181818,5.4,14.7,32275.563636363637
West Virginia,High blood pressure among adults,40.86818181818182,28.4,54.7,32275.563636363637
West Virginia,High cholesterol among adults who have ever been screened,37.469090909090916,26.3,50.4,32275.563636363637
West Virginia,Housing insecurity in the past 12 months among adults,13.260909090909092,8.1,23.3,32275.563636363637
West Virginia,Independent living disability among adults,11.123636363636363,6.8,17.7,32275.563636363637
West Virginia,Lack of reliable transportation in the past 12 months among adults,9.663636363636364,6.3,16.9,32275.563636363637
West Virginia,Lack of social and emotional support among adults,25.16,17.7,34.3,32275.563636363637
West Virginia,Mammography use among women aged 50-74 years,74.81090909090909,59.3,87.8,32275.563636363637
West Virginia,Mobility disability among adults,19.305454545454545,11.2,33.1,32275.563636363637
West Virginia,No leisure-time physical activity among adults,32.45636363636363,19.4,47.0,32275.563636363637
West Virginia,Obesity among adults,40.943636363636365,28.6,54.1,32275.563636363637
West Virginia,Received food stamps in the past 12 months among adults,20.575454545454548,10.6,41.4,32275.563636363637
West Virginia,Self-care disability among adults,4.865454545454546,2.8,9.6,32275.563636363637
West Virginia,Short sleep duration among adults,42.276363636363634,30.4,55.7,32275.563636363637
West Virginia,Stroke among adults,4.256363636363636,2.6,7.7,32275.563636363637
West Virginia,Taking medicine to control high blood pressure among adults with high blood pressure,72.66818181818182,55.2,87.0,32275.563636363637
West Virginia,Utility services shut-off threat in the past 12 months among adults,11.180909090909092,6.8,20.2,32275.563636363637
West Virginia,Vision disability among adults,6.349090909090909,3.8,11.8,32275.563636363637
West Virginia,Visited dentist or dental clinic in the past year among adults,52.68363636363636,37.0,66.2,32275.563636363637
West Virginia,Visits to doctor for routine checkup within the past year among adults,79.77818181818182,72.5,86.2,32275.563636363637
Wisconsin,All teeth lost among adults aged >=65 years,11.389583333333333,3.5,23.1,81840.81944444444
Wisconsin,Any disability among adults,30.491666666666667,19.6,46.7,81840.81944444444
Wisconsin,Arthritis among adults,28.15972222222222,19.7,39.6,81840.81944444444
Wisconsin,Binge drinking among adults,22.15625,14.0,30.6,81840.81944444444
Wisconsin,Cancer (non-skin) or melanoma among adults,8.481944444444444,5.7,13.4,81840.81944444444
Wisconsin,Cholesterol screening among adults,80.00416666666666,71.3,88.2,81840.81944444444
Wisconsin,Chronic obstructive pulmonary disease among adults,7.053472222222222,4.0,12.4,81840.81944444444
Wisconsin,Cognitive disability among adults,14.191666666666666,9.2,22.7,81840.81944444444
Wisconsin,Colorectal cancer screening among adults aged 45–75 years,65.16944444444444,51.0,77.3,81840.81944444444
Wisconsin,Coronary heart disease among adults,7.020138888888889,4.4,12.1,81840.81944444444
Wisconsin,Current asthma among adults,10.990277777777777,8.9,16.1,81840.81944444444
Wisconsin,Current cigarette smoking among adults,17.148611111111112,9.9,30.3,81840.81944444444
Wisconsin,Current lack of health insurance among adults aged 18-64 years,6.192361111111111,2.8,12.3,81840.81944444444
Wisconsin,Depression among adults,24.206944444444446,18.2,30.9,81840.81944444444
Wisconsin,Diagnosed diabetes among adults,10.389583333333333,6.3,18.1,81840.81944444444
Wisconsin,Fair or poor self-rated health status among adults,17.045833333333334,10.2,29.2,81840.81944444444
Wisconsin,Feeling socially isolated among adults,32.355555555555554,24.0,42.5,81840.81944444444
Wisconsin,Food insecurity in the past 12 months among adults,10.438194444444443,5.8,23.6,81840.81944444444
Wisconsin,Frequent mental distress among adults,16.810416666666665,12.3,24.4,81840.81944444444
Wisconsin,Frequent physical distress among adults,12.819444444444445,8.5,20.3,81840.81944444444
Wisconsin,Hearing disability among adults,7.418749999999999,4.7,12.1,81840.81944444444
Wisconsin,High blood pressure among adults,31.346527777777776,21.5,47.0,81840.81944444444
Wisconsin,High cholesterol among adults who have ever been screened,33.38402777777778,23.5,48.1,81840.81944444444
Wisconsin,Housing insecurity in the past 12 months among adults,9.684722222222222,5.8,19.6,81840.81944444444
Wisconsin,Independent living disability among adults,8.023611111111112,5.1,13.5,81840.81944444444
Wisconsin,Lack of reliable transportation in the past 12 months among adults,7.161111111111111,4.4,15.6,81840.81944444444
Wisconsin,Lack of social and emotional support among adults,24.584027777777777,18.2,34.6,81840.81944444444
Wisconsin,Mammography use among women aged 50-74 years,78.55763888888889,65.8,89.0,81840.81944444444
Wisconsin,Mobility disability among adults,13.412500000000001,7.9,22.4,81840.81944444444
Wisconsin,No leisure-time physical activity among adults,22.945833333333333,14.0,35.4,81840.81944444444
Wisconsin,Obesity among adults,39.11597222222222,26.5,52.9,81840.81944444444
Wisconsin,Received food stamps in the past 12 months among adults,12.941666666666666,6.7,26.6,81840.81944444444
Wisconsin,Self-care disability among adults,3.507638888888889,2.1,5.9,81840.81944444444
Wisconsin,Short sleep duration among adults,33.34652777777777,22.7,46.7,81840.81944444444
Wisconsin,Stroke among adults,3.4770833333333333,2.1,5.8,81840.81944444444
Wisconsin,Taking medicine to control high blood pressure among adults with high blood pressure,68.65277777777777,50.3,86.6,81840.81944444444
Wisconsin,Utility services shut-off threat in the past 12 months among adults,5.936805555555555,3.4,13.3,81840.81944444444
Wisconsin,Vision disability among adults,4.618055555555555,2.9,8.5,81840.81944444444
Wisconsin,Visited dentist or dental clinic in the past year among adults,65.27569444444445,49.4,76.9,81840.81944444444
Wisconsin,Visits to doctor for routine checkup within the past year among adults,74.71805555555555,65.0,82.8,81840.81944444444
Wyoming,All teeth lost among adults aged >=65 years,13.243478260869566,4.1,22.7,25277.434782608696
Wyoming,Any disability among adults,30.32608695652174,19.0,42.0,25277.434782608696
Wyoming,Arthritis among adults,26.969565217391303,17.7,36.7,25277.434782608696
Wyoming,Binge drinking among adults,18.530434782608694,12.0,26.2,25277.434782608696
Wyoming,Cancer (non-skin) or melanoma among adults,8.21304347826087,5.3,12.8,25277.434782608696
Wyoming,Cholesterol screening among adults,79.1086956521739,68.5,85.8,25277.434782608696
Wyoming,Chronic obstructive pulmonary disease among adults,7.423913043478261,3.9,12.3,25277.434782608696
Wyoming,Cognitive disability among adults,13.93913043478261,8.7,19.1,25277.434782608696
Wyoming,Colorectal cancer screening among adults aged 45–75 years,55.36521739130435,42.4,70.1,25277.434782608696
Wyoming,Coronary heart disease among adults,6.584782608695652,4.1,11.1,25277.434782608696
Wyoming,Current asthma among adults,10.48913043478261,7.8,13.4,25277.434782608696
Wyoming,Current cigarette smoking among adults,16.38478260869565,9.8,23.9,25277.434782608696
Wyoming,Current lack of health insurance among adults aged 18-64 years,10.471739130434782,5.2,17.7,25277.434782608696
Wyoming,Depression among adults,21.956521739130434,16.1,30.3,25277.434782608696
Wyoming,Diagnosed diabetes among adults,9.965217391304348,6.0,16.0,25277.434782608696
Wyoming,Fair or poor self-rated health status among adults,15.93913043478261,9.2,23.7,25277.434782608696
Wyoming,Feeling socially isolated among adults,30.617391304347827,22.6,39.4,25277.434782608696
Wyoming,Food insecurity in the past 12 months among adults,10.193478260869567,5.9,17.2,25277.434782608696
Wyoming,Frequent mental distress among adults,16.41086956521739,11.5,21.7,25277.434782608696
Wyoming,Frequent physical distress among adults,12.423913043478262,7.9,17.7,25277.434782608696
Wyoming,Hearing disability among adults,8.217391304347826,5.3,13.1,25277.434782608696
Wyoming,High blood pressure among adults,29.941304347826087,19.1,43.1,25277.434782608696
Wyoming,High cholesterol among adults who have ever been screened,30.678260869565218,22.5,42.3,25277.434782608696
Wyoming,Housing insecurity in the past 12 months among adults,9.810869565217391,5.6,15.7,25277.434782608696
Wyoming,Independent living disability among adults,7.569565217391304,4.3,11.1,25277.434782608696
Wyoming,Lack of reliable transportation in the past 12 months among adults,6.747826086956521,4.4,10.5,25277.434782608696
Wyoming,Lack of social and emotional support among adults,20.534782608695654,15.0,26.9,25277.434782608696
Wyoming,Mammography use among women aged 50-74 years,66.26086956521739,51.1,79.2,25277.434782608696
Wyoming,Mobility disability among adults,12.595652173913043,6.8,20.4,25277.434782608696
Wyoming,No leisure-time physical activity among adults,23.406521739130437,12.8,34.3,25277.434782608696
Wyoming,Obesity among adults,34.143478260869564,17.4,47.0,25277.434782608696
Wyoming,Received food stamps in the past 12 months among adults,6.67608695652174,3.3,12.4,25277.434782608696
Wyoming,Self-care disability among adults,3.460869565217391,2.0,5.5,25277.434782608696
Wyoming,Short sleep duration among adults,32.26521739130435,22.1,44.7,25277.434782608696
